시도,시군구,기준년도,2020,2021,2022,2023,2024,2020,,,,,,,,,,,,2021,,,,,,,,,,,,2022,,,,,,,,,,,,2023,,,,,,,,,,,,2024,,,,,,,,,,,
시도,시군구,기준년도,합계,합계,합계,합계,합계,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시
경북,영주시,사망[명],9,9,9,9,8,0,0,0,2,0,1,0,1,1,3,1,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,1,0,0,2,1,3,0,2,0,0,0,0,0,0,2,1,1,3,2,0,0,0,0,0,2,2,1,1,0,1,0,0,1
경북,영주시,부상[명],139,174,142,100,92,0,1,2,7,15,16,25,27,29,12,5,0,0,0,3,12,27,24,29,22,32,20,4,1,0,0,3,8,16,14,29,19,29,17,6,1,1,1,2,3,17,9,13,14,20,18,1,1,2,0,0,6,18,12,11,13,17,8,4,1
경북,영주시,(중상자[명]),75,88,74,58,52,0,0,1,5,7,6,10,16,17,9,4,0,0,0,1,7,19,9,14,10,14,12,2,0,0,0,1,5,9,7,17,12,14,6,3,0,0,1,1,3,10,8,6,8,10,11,0,0,0,0,0,5,10,7,8,10,4,7,1,0
경북,영천시,사고[건],207,214,143,163,170,2,0,6,8,27,37,38,31,29,21,6,2,0,2,4,13,40,32,38,26,29,21,3,6,1,1,2,9,16,19,20,27,26,16,4,2,1,2,2,10,26,19,17,28,23,27,7,1,0,1,8,8,17,28,27,26,22,21,9,3
경북,영천시,사망[명],7,7,13,10,8,0,0,2,0,1,1,0,0,0,3,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,2,0,1,0,3,0,5,1,1,0,0,0,0,0,0,1,0,1,3,1,2,2,0,0,0,0,2,1,1,1,0,1,1,1,0
경북,영천시,부상[명],239,245,152,182,190,2,0,6,11,31,40,45,38,36,21,7,2,0,2,3,15,47,38,48,31,31,21,3,6,1,0,2,9,18,18,28,25,30,15,4,2,1,2,2,11,28,23,22,30,28,29,5,1,0,1,9,6,17,30,28,31,34,22,8,4
경북,영천시,(중상자[명]),72,59,43,70,84,1,0,1,7,16,13,11,8,7,6,2,0,0,0,2,3,12,7,14,8,4,7,1,1,0,0,1,3,7,4,5,6,10,5,2,0,1,1,1,3,10,11,10,12,6,12,3,0,0,1,6,4,7,13,14,12,10,11,5,1
경북,문경시,사고[건],123,110,97,129,94,4,0,2,10,9,30,19,22,13,8,4,2,4,2,0,4,16,22,17,14,13,11,5,2,0,1,1,7,14,19,13,14,17,6,4,1,1,2,0,4,23,24,18,21,17,13,4,2,2,1,3,2,10,15,16,18,19,6,1,1
경북,문경시,사망[명],7,5,2,3,5,0,0,0,1,0,2,2,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0
경북,문경시,부상[명],136,125,109,139,104,6,0,2,13,11,33,22,22,13,8,4,2,3,2,0,5,15,26,20,19,15,14,4,2,0,1,1,8,18,21,14,15,19,7,4,1,1,2,0,4,25,30,18,19,21,13,4,2,2,1,2,2,11,14,19,24,21,6,1,1
경북,문경시,(중상자[명]),38,49,38,54,47,1,0,0,3,4,11,4,5,6,1,1,2,0,1,0,1,7,12,8,9,6,4,1,0,0,0,1,5,3,7,5,3,6,3,4,1,0,0,0,0,14,10,6,6,7,8,1,2,2,0,0,0,6,8,8,11,8,2,1,1
경북,상주시,사고[건],193,186,157,166,154,0,1,5,4,33,45,15,33,32,17,5,3,0,2,2,12,23,46,32,24,26,15,2,2,1,0,2,6,16,21,28,25,36,16,3,3,3,0,4,12,25,30,28,31,22,9,2,0,2,1,2,11,17,18,26,25,28,14,8,2
경북,상주시,사망[명],19,16,12,10,16,0,0,2,0,2,5,1,0,2,5,1,1,0,0,0,4,4,2,2,3,0,1,0,0,0,0,0,0,2,2,1,2,3,2,0,0,0,0,0,0,0,2,3,2,1,2,0,0,1,1,2,0,1,1,2,3,2,2,1,0
경북,상주시,부상[명],205,193,173,183,162,0,1,3,5,36,46,15,40,38,15,4,2,0,2,2,9,21,51,33,23,30,18,2,2,1,0,2,7,16,21,31,29,43,17,3,3,3,0,4,16,27,33,30,34,24,10,2,0,1,0,0,11,17,19,25,24,43,12,8,2
경북,상주시,(중상자[명]),103,91,66,73,68,0,1,0,1,22,25,7,20,19,4,2,2,0,1,0,7,10,24,16,7,17,9,0,0,0,0,2,4,5,9,9,15,11,9,1,1,1,0,3,9,10,15,18,7,7,1,2,0,1,0,0,6,8,11,6,10,17,6,3,0
경북,군위군,사고[건],40,50,38,24,0,0,1,1,4,3,6,5,7,5,6,2,0,0,1,2,4,8,9,9,6,9,2,0,0,0,0,0,1,6,10,2,4,6,7,1,1,0,0,0,2,4,1,3,3,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,군위군,사망[명],1,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,군위군,부상[명],45,58,49,24,0,0,1,1,4,4,9,4,8,6,6,2,0,0,0,0,4,11,12,11,8,10,2,0,0,0,0,0,1,7,13,3,5,8,10,1,1,0,0,0,2,4,1,4,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,군위군,(중상자[명]),15,25,20,15,0,0,0,0,1,1,4,1,4,1,2,1,0,0,0,0,1,6,3,7,4,3,1,0,0,0,0,0,0,4,7,1,2,2,3,0,1,0,0,0,1,3,1,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,의성군,사고[건],110,89,107,120,109,0,1,2,7,17,26,21,17,13,6,0,0,0,1,0,4,7,17,13,12,16,15,2,2,0,0,1,10,19,17,23,13,13,8,2,1,0,0,1,4,19,26,20,23,13,9,4,1,0,1,0,4,13,22,23,18,11,14,3,0
경북,의성군,사망[명],9,7,7,0,14,0,0,1,0,0,4,1,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,3,1,0
경북,의성군,부상[명],111,99,118,144,120,0,1,1,7,18,22,25,17,13,7,0,0,0,1,0,5,8,19,19,10,18,16,2,1,0,0,1,11,22,19,24,18,14,6,2,1,0,0,2,6,21,31,27,26,16,10,4,1,0,2,0,3,14,24,26,22,13,13,3,0
경북,의성군,(중상자[명]),63,51,64,73,68,0,1,1,5,8,16,9,9,8,6,0,0,0,0,0,3,1,6,12,7,12,8,1,1,0,0,1,4,16,12,11,7,7,4,1,1,0,0,2,4,7,12,15,15,10,6,2,0,0,2,0,1,8,12,13,11,9,9,3,0
경북,청송군,사고[건],19,28,38,60,71,1,0,0,0,3,3,1,6,2,2,1,0,0,0,1,2,2,5,3,4,4,5,2,0,0,0,1,4,1,6,8,7,3,3,3,2,0,0,0,4,7,8,10,15,10,4,1,1,1,0,0,2,9,14,18,8,11,3,4,1
경북,청송군,사망[명],4,4,2,5,5,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
경북,청송군,부상[명],20,29,46,69,81,1,0,0,0,3,3,4,5,1,1,2,0,0,0,2,4,2,6,2,3,4,5,1,0,0,0,1,5,1,7,9,12,2,5,3,1,0,0,0,5,13,8,10,15,13,4,0,1,1,0,0,3,11,18,17,11,11,4,4,1
경북,청송군,(중상자[명]),7,17,19,26,25,1,0,0,0,3,1,1,1,0,0,0,0,0,0,1,1,1,3,1,2,3,4,1,0,0,0,1,3,0,4,4,4,0,2,0,1,0,0,0,0,7,2,5,5,5,2,0,0,0,0,0,1,3,7,4,2,4,1,2,1
경북,영양군,사고[건],28,24,25,26,28,0,0,0,1,5,4,7,4,4,2,1,0,0,0,0,2,2,3,5,5,4,3,0,0,0,0,0,1,2,4,3,7,2,4,1,1,0,0,1,1,4,3,5,5,2,4,1,0,0,0,0,3,4,5,2,5,5,3,1,0
경북,영양군,사망[명],0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,영양군,부상[명],30,36,30,22,29,0,0,0,1,5,4,8,5,4,2,1,0,0,0,0,6,1,3,6,5,11,4,0,0,0,0,0,2,1,5,3,7,5,5,1,1,0,0,1,1,5,3,3,5,1,2,1,0,0,0,0,4,4,5,2,5,5,3,1,0
경북,영양군,(중상자[명]),13,16,12,8,4,0,0,0,1,2,2,3,2,3,0,0,0,0,0,0,4,1,2,3,1,5,0,0,0,0,0,0,0,1,2,3,1,3,1,1,0,0,0,1,0,2,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
경북,영덕군,사고[건],83,77,89,96,90,0,1,0,6,16,20,15,8,10,5,2,0,0,1,1,5,15,16,12,6,7,7,5,2,3,1,3,4,16,18,15,14,8,5,1,1,0,0,2,7,10,19,23,14,9,8,4,0,0,0,1,7,14,18,15,17,9,7,1,1
경북,영덕군,사망[명],5,3,7,3,2,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
경북,영덕군,부상[명],105,84,101,117,105,0,1,0,11,19,27,17,11,12,6,1,0,0,1,1,5,15,19,14,7,7,7,5,3,3,1,2,4,19,18,17,22,8,5,1,1,0,0,1,8,11,26,28,19,10,9,5,0,0,0,1,8,15,18,15,30,10,6,1,1
경북,영덕군,(중상자[명]),41,36,54,36,49,0,0,0,4,7,12,7,5,3,3,0,0,0,1,1,3,6,7,2,3,7,4,2,0,1,0,1,3,8,11,10,9,5,4,1,1,0,0,1,5,3,4,11,5,3,4,0,0,0,0,1,7,6,8,4,16,3,3,1,0
경북,청도군,사고[건],66,57,67,69,72,0,0,2,7,3,11,10,15,9,7,0,2,0,0,0,6,6,6,6,13,11,7,1,1,0,0,2,2,11,10,11,15,10,5,0,1,0,0,1,3,11,7,8,12,11,9,2,5,0,1,0,3,8,12,11,12,12,10,2,1
경북,청도군,사망[명],11,6,4,6,4,0,0,0,1,0,2,1,2,3,2,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0
경북,청도군,부상[명],74,66,69,73,81,0,0,2,6,3,10,10,16,18,7,0,2,0,0,0,6,7,9,6,15,13,8,1,1,0,0,2,1,11,12,11,18,9,5,0,0,0,0,0,2,13,7,8,14,14,9,2,4,0,1,0,3,10,11,12,15,15,10,3,1
경북,청도군,(중상자[명]),40,31,28,29,46,0,0,2,5,3,4,5,5,11,4,0,1,0,0,0,3,3,3,0,9,5,7,1,0,0,0,1,0,3,5,5,10,1,3,0,0,0,0,0,1,5,2,2,9,5,1,0,4,0,1,0,3,5,6,5,12,6,5,2,1
경북,고령군,사고[건],49,63,56,40,18,0,0,0,2,10,8,5,8,8,5,3,0,2,2,0,2,12,13,11,5,9,4,3,0,1,0,0,2,9,6,10,14,5,9,0,0,1,0,3,2,5,6,3,10,7,2,1,0,0,0,0,3,2,3,2,2,3,2,1,0
경북,고령군,사망[명],2,7,6,2,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
경북,고령군,부상[명],63,62,62,47,17,0,0,0,2,12,8,7,11,13,6,4,0,2,2,0,1,11,13,10,6,9,4,4,0,1,0,0,2,13,6,10,16,5,9,0,0,1,0,2,2,6,8,4,9,12,2,1,0,0,0,0,2,2,3,3,1,3,2,1,0
경북,고령군,(중상자[명]),27,25,23,20,11,0,0,0,1,5,4,5,4,5,2,1,0,2,1,0,0,5,5,3,3,2,3,1,0,0,0,0,1,5,3,4,7,2,1,0,0,0,0,1,0,3,4,1,2,7,1,1,0,0,0,0,2,2,1,1,1,2,2,0,0
경북,성주군,사고[건],83,77,109,79,83,0,0,1,3,15,17,13,9,14,6,5,0,0,0,2,3,14,10,11,16,12,5,3,1,0,0,2,2,14,26,15,21,18,6,3,2,1,1,0,2,8,16,18,10,15,6,2,0,0,0,1,5,14,10,18,11,14,5,5,0
경북,성주군,사망[명],7,5,9,4,6,0,0,0,1,1,1,0,0,1,2,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0
경북,성주군,부상[명],91,96,123,97,92,0,0,1,2,15,21,15,9,17,5,6,0,0,0,1,8,19,11,11,20,14,5,6,1,0,0,3,3,16,30,17,25,19,6,2,2,1,0,0,3,10,20,23,11,21,6,2,0,0,0,0,5,18,9,21,13,15,6,5,0
경북,성주군,(중상자[명]),41,27,41,34,30,0,0,1,1,8,12,4,3,7,2,3,0,0,0,0,1,5,5,3,5,2,1,5,0,0,0,2,1,4,16,2,9,5,1,0,1,0,0,0,2,5,8,7,3,8,1,0,0,0,0,0,2,2,4,9,3,6,2,2,0
경북,칠곡군,사고[건],127,144,133,97,123,2,1,6,6,14,21,15,14,24,19,3,2,1,1,5,5,23,21,29,17,17,18,4,3,0,0,3,9,15,29,17,20,20,15,3,2,1,1,0,5,18,19,15,12,10,11,4,1,1,0,1,7,18,19,19,19,20,11,6,2
경북,칠곡군,사망[명],4,10,0,4,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
경북,칠곡군,부상[명],143,169,155,108,144,2,1,11,4,19,22,15,15,32,17,3,2,1,0,4,4,27,24,33,26,19,23,5,3,0,0,3,10,19,32,20,25,22,18,4,2,2,1,0,4,18,24,16,15,9,14,4,1,0,0,1,7,21,23,20,27,23,12,7,3
경북,칠곡군,(중상자[명]),63,47,57,33,48,2,0,8,2,9,6,5,5,13,12,0,1,0,0,2,0,5,3,12,6,6,9,1,3,0,0,1,5,7,6,9,13,8,5,3,0,0,0,0,2,5,8,4,2,6,6,0,0,0,0,0,5,7,9,7,5,10,3,2,0
경북,예천군,사고[건],90,79,53,48,79,0,1,1,5,11,23,10,12,16,7,1,3,0,0,1,7,11,14,19,15,6,6,0,0,0,0,1,3,9,9,12,5,8,4,1,1,0,0,0,3,6,9,9,12,7,2,0,0,0,0,2,1,14,15,19,7,11,6,3,1
경북,예천군,사망[명],10,2,5,3,6,0,0,0,1,0,2,1,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1
경북,예천군,부상[명],101,86,62,47,86,0,1,1,8,14,25,12,16,15,6,0,3,0,0,1,7,14,18,19,15,6,6,0,0,0,0,1,2,12,12,14,5,7,5,3,1,0,0,0,3,6,8,9,12,7,2,0,0,0,0,1,1,17,17,23,7,11,6,3,0
경북,예천군,(중상자[명]),83,61,35,31,54,0,1,0,6,11,21,9,14,14,4,0,3,0,0,0,5,8,12,18,7,5,6,0,0,0,0,1,1,9,6,6,3,5,1,3,0,0,0,0,3,4,6,5,5,6,2,0,0,0,0,1,0,9,12,15,5,7,3,2,0
경북,봉화군,사고[건],53,32,40,55,40,0,0,1,7,4,16,12,4,4,2,2,1,1,0,0,2,3,8,3,4,5,5,1,0,0,0,1,3,2,7,8,3,8,8,0,0,0,0,0,3,5,8,11,17,7,4,0,0,0,0,1,4,9,8,4,5,4,2,2,1
경북,봉화군,사망[명],4,4,4,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
경북,봉화군,부상[명],55,35,44,57,45,0,0,0,8,5,19,11,3,4,2,2,1,1,0,0,2,4,9,2,7,6,3,1,0,0,0,1,3,3,8,10,4,8,7,0,0,0,0,0,5,5,9,12,16,7,3,0,0,0,0,1,4,11,9,4,5,5,2,3,1
경북,봉화군,(중상자[명]),18,13,16,35,27,0,0,0,6,0,7,2,1,0,2,0,0,0,0,0,0,1,5,0,3,1,2,1,0,0,0,1,2,1,1,3,0,3,5,0,0,0,0,0,1,4,4,10,8,5,3,0,0,0,0,0,2,8,6,3,3,2,2,1,0
경북,울진군,사고[건],39,35,56,58,55,0,0,0,1,5,8,11,6,5,2,0,1,0,1,0,6,3,6,7,6,2,2,2,0,0,0,0,5,7,5,11,9,8,6,5,0,0,0,4,4,13,8,8,10,3,6,2,0,0,0,1,2,7,5,14,11,9,4,0,2
경북,울진군,사망[명],3,3,5,2,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
경북,울진군,부상[명],46,37,60,69,59,0,0,0,1,6,12,11,6,5,4,0,1,0,1,0,6,3,8,6,8,3,1,1,0,0,0,0,5,7,5,13,8,8,9,5,0,0,0,5,3,16,9,8,17,4,5,2,0,0,0,1,2,8,6,14,14,9,4,0,1
경북,울진군,(중상자[명]),25,19,35,33,24,0,0,0,1,4,6,6,2,3,3,0,0,0,1,0,2,1,3,4,5,2,1,0,0,0,0,0,4,6,4,5,3,2,6,5,0,0,0,2,2,6,6,6,6,1,2,2,0,0,0,1,1,4,2,5,6,2,2,0,1
경북,울릉군,사고[건],2,7,6,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
경북,울릉군,사망[명],1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,울릉군,부상[명],1,5,8,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,0,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
경북,울릉군,(중상자[명]),1,5,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경북,경산시,사고[건],202,178,149,173,188,2,1,3,15,27,25,36,22,30,26,10,5,2,0,5,14,22,22,21,26,30,15,14,7,1,2,1,11,19,24,21,20,11,26,9,4,2,2,3,15,22,20,21,28,27,25,5,3,0,2,7,13,28,28,25,29,22,21,10,3
경북,경산시,사망[명],13,8,7,7,6,1,0,0,0,0,1,2,1,3,1,3,1,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,1,1,1,1,0,1,1,0,0,0
경북,경산시,부상[명],213,184,154,182,208,1,1,4,17,32,29,39,23,28,28,7,4,2,0,5,12,23,23,21,28,32,15,16,7,2,2,1,12,19,24,21,21,13,26,9,4,2,2,3,13,23,21,21,27,37,26,5,2,0,2,6,14,31,30,29,34,23,25,11,3
경북,경산시,(중상자[명]),83,74,67,89,83,0,1,2,8,17,13,8,9,9,11,3,2,1,0,1,8,8,11,9,8,12,9,5,2,1,0,1,6,11,7,11,9,4,13,3,1,2,0,2,8,10,12,12,9,21,10,2,1,0,0,4,5,11,14,12,10,10,12,5,0
경남,합계,사고[건],2477,2457,2468,2760,2658,22,27,74,176,284,396,360,358,374,261,102,43,23,19,68,175,339,409,347,334,319,265,113,46,24,15,60,164,280,418,366,391,320,270,96,64,24,24,70,186,406,454,402,401,363,262,120,48,24,20,99,216,353,397,373,338,382,280,121,55
경남,합계,사망[명],112,125,138,126,125,0,1,11,11,7,11,10,12,18,21,7,3,2,2,9,11,19,20,13,11,8,21,5,4,2,2,10,19,14,17,18,14,12,19,7,4,2,1,3,15,13,17,22,16,8,17,7,5,2,2,11,19,13,15,22,10,10,11,6,4
경남,합계,부상[명],2660,2659,2663,3034,2867,22,32,66,189,298,440,409,412,393,252,104,43,23,20,68,186,355,453,397,376,349,275,114,43,22,16,64,164,297,464,403,431,362,270,102,68,22,25,71,198,485,486,451,454,407,265,126,44,22,18,95,212,397,442,409,384,410,303,122,53
경남,합계,(중상자[명]),1315,1260,1237,1410,1339,12,16,41,117,156,211,190,201,175,133,47,16,9,11,41,89,188,222,192,170,153,127,49,9,7,6,31,87,153,234,179,189,163,113,48,27,9,13,37,113,226,206,210,214,187,127,51,17,11,5,57,115,180,199,192,183,179,155,45,18
경남,진주시,사고[건],152,173,155,158,170,2,3,3,15,18,24,25,13,19,18,9,3,3,2,7,15,23,21,23,26,26,18,4,5,1,3,4,15,18,20,20,22,16,28,6,2,3,1,6,9,18,18,31,17,25,14,14,2,0,1,6,11,32,24,14,19,24,19,15,5
경남,진주시,사망[명],9,15,20,10,14,0,0,0,1,2,0,2,1,1,1,1,0,1,0,1,1,3,2,2,1,0,4,0,0,0,1,2,4,1,4,1,2,1,4,0,0,1,0,1,0,1,1,2,1,2,0,1,0,0,0,0,2,0,0,4,2,2,2,1,1
경남,진주시,부상[명],156,177,148,157,171,2,3,4,16,17,26,27,14,18,18,8,3,3,2,7,16,21,19,25,31,28,15,5,5,1,4,2,12,18,17,19,22,15,25,6,7,2,1,5,9,19,17,34,16,25,14,13,2,0,1,7,9,35,25,12,18,24,21,15,4
경남,진주시,(중상자[명]),100,103,89,88,106,1,3,2,10,11,20,16,8,14,9,4,2,1,2,5,6,11,13,15,19,16,11,4,0,0,2,2,11,10,9,15,13,9,14,4,0,0,1,2,8,12,9,18,11,14,7,4,2,0,0,7,6,24,14,5,11,13,17,7,2
경남,통영시,사고[건],156,135,135,160,154,0,4,10,7,16,25,22,20,16,23,11,2,0,1,7,9,24,16,25,17,14,15,5,2,0,0,6,12,17,22,16,16,21,13,8,4,1,1,4,7,28,29,18,24,22,15,8,3,0,2,7,12,26,24,23,21,12,19,4,4
경남,통영시,사망[명],5,4,6,1,4,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
경남,통영시,부상[명],179,149,144,181,169,0,8,9,8,19,32,29,21,16,22,13,2,0,1,7,10,29,21,26,19,14,15,5,2,0,0,8,12,17,28,18,16,22,12,7,4,1,2,5,6,35,31,19,25,25,20,8,4,0,2,6,14,33,24,23,26,12,21,4,4
경남,통영시,(중상자[명]),68,58,49,57,61,0,5,3,6,9,10,8,4,8,11,4,0,0,1,4,4,11,5,10,8,5,7,2,1,0,0,4,6,5,10,5,5,7,3,2,2,0,1,3,4,9,7,8,12,9,2,2,0,0,0,4,2,9,8,10,12,3,9,2,2
경남,김해시,사고[건],285,287,299,355,317,4,2,11,18,28,48,43,31,50,30,13,7,4,2,16,19,42,33,36,30,41,33,21,10,6,2,9,18,31,53,40,39,42,38,8,13,8,6,11,19,49,52,60,48,51,34,10,7,4,4,14,27,29,52,38,44,49,32,16,8
경남,김해시,사망[명],10,9,11,7,12,0,0,2,1,0,0,1,1,1,2,0,2,0,0,2,1,1,1,0,1,0,1,1,1,0,0,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,2,1,0,0,1,0,2,2,3,1,0,2,0,0,1,0,1
경남,김해시,부상[명],301,307,324,402,340,4,2,9,17,30,53,48,36,55,28,13,6,4,2,14,20,47,35,41,34,44,36,21,9,6,2,11,14,39,55,40,45,49,38,12,13,8,7,11,23,68,58,65,51,59,34,12,6,4,2,13,25,29,60,39,53,56,35,17,7
경남,김해시,(중상자[명]),142,136,143,154,146,3,0,6,12,10,24,25,18,20,13,9,2,1,1,10,10,24,21,19,12,13,13,10,2,2,1,5,6,16,28,17,22,19,12,7,8,4,3,5,10,24,12,24,21,29,15,6,1,1,1,7,9,11,21,19,19,28,21,6,3
경남,밀양시,사고[건],147,178,149,167,184,0,0,2,12,19,20,27,24,22,15,5,1,0,0,2,14,23,43,19,30,21,18,6,2,3,0,1,7,19,26,20,28,18,15,10,2,0,1,2,11,26,37,32,25,22,8,3,0,1,0,5,14,29,31,32,22,25,19,5,1
경남,밀양시,사망[명],7,10,4,4,11,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,1,2,3,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2,3,0,0,2,1,1,0
경남,밀양시,부상[명],163,201,174,182,201,0,0,1,16,20,23,28,28,26,12,7,2,0,0,3,16,22,48,28,37,22,17,6,2,3,0,1,9,23,36,20,32,23,16,9,2,0,1,2,12,34,39,31,29,23,8,3,0,1,0,5,16,31,35,37,24,28,19,4,1
경남,밀양시,(중상자[명]),84,99,83,92,112,0,0,1,14,11,11,13,11,9,10,2,2,0,0,1,7,11,29,12,17,9,9,3,1,1,0,0,4,17,14,8,15,11,9,4,0,0,1,2,7,16,18,16,14,11,5,2,0,0,0,4,11,16,17,21,17,11,14,1,0
경남,거제시,사고[건],91,103,111,124,119,0,2,1,2,11,14,11,13,17,15,5,0,1,0,3,3,15,12,19,17,7,14,7,5,2,0,6,8,10,21,21,17,15,6,3,2,2,2,2,9,16,18,16,19,15,13,8,4,4,2,7,9,14,9,18,6,20,18,9,3
경남,거제시,사망[명],3,3,6,7,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0
경남,거제시,부상[명],95,110,120,139,127,0,2,1,2,13,15,13,13,16,14,6,0,1,0,3,5,16,12,21,19,6,16,7,4,2,0,8,8,9,20,23,18,18,8,4,2,2,2,2,8,19,21,18,23,19,12,10,3,4,2,7,9,17,10,18,8,20,19,10,3
